date,region,resource_type,usage_cpu,usage_storage,users_active,econ_index,cloud_market_demand,holiday,day_of_week,month,quarter,is_weekend,cpu_usage_lag_1,storage_usage_lag_1,cpu_usage_lag_3,storage_usage_lag_3,cpu_usage_lag_7,storage_usage_lag_7,cpu_usage_rollmean_3,cpu_usage_rollmax_3,cpu_usage_rollmin_3,storage_usage_rollmean_3,storage_usage_rollmax_3,storage_usage_rollmin_3,cpu_usage_rollmean_7,cpu_usage_rollmax_7,cpu_usage_rollmin_7,storage_usage_rollmean_7,storage_usage_rollmax_7,storage_usage_rollmin_7,cpu_utilization_ratio,storage_efficiency
2023-01-10,eastus,Container,86,779,380,90.92,0.86,False,1,1,1,0,97.0,1915.0,55.0,1481.0,57.0,1985.0,88.0,97.0,81.0,1402.6666666666667,1915.0,779.0,77.42857142857143,97.0,55.0,1426.7142857142858,1995.0,779.0,0.8686868686868687,0.3904761904761905
2023-01-10,westus,VM,80,1622,387,90.92,0.86,False,1,1,1,0,52.0,900.0,65.0,1108.0,89.0,1219.0,74.0,90.0,52.0,1381.3333333333333,1622.0,900.0,76.85714285714286,98.0,52.0,1280.142857142857,1766.0,900.0,0.8080808080808081,0.8167170191339376
2023-01-10,northeurope,VM,52,627,217,90.92,0.86,False,1,1,1,0,94.0,1062.0,69.0,1363.0,94.0,1564.0,76.0,94.0,52.0,938.6666666666666,1127.0,627.0,74.57142857142857,98.0,50.0,1049.0,1551.0,501.0,0.5252525252525253,0.3144433299899699
2023-01-10,eastus,Storage,55,598,432,90.92,0.86,False,1,1,1,0,82.0,897.0,73.0,1383.0,85.0,769.0,66.0,82.0,55.0,815.6666666666666,952.0,598.0,76.42857142857143,94.0,55.0,1045.857142857143,1694.0,598.0,0.5555555555555556,0.3002008032128514
2023-01-10,northeurope,Container,52,1185,479,90.92,0.86,False,1,1,1,0,70.0,1297.0,88.0,837.0,73.0,1652.0,63.66666666666666,70.0,52.0,1078.3333333333333,1297.0,753.0,69.14285714285714,88.0,52.0,1171.0,1871.0,753.0,0.5252525252525253,0.5996963562753036
2023-01-10,westus,Container,70,1427,360,90.92,0.86,False,1,1,1,0,95.0,537.0,69.0,1263.0,73.0,716.0,78.0,95.0,69.0,871.6666666666666,1427.0,537.0,82.28571428571429,95.0,69.0,1152.2857142857142,1512.0,537.0,0.7070707070707071,0.7185297079556898
2023-01-10,eastus,VM,77,657,245,90.92,0.86,False,1,1,1,0,85.0,660.0,66.0,1266.0,93.0,661.0,86.66666666666667,98.0,77.0,606.0,660.0,501.0,83.42857142857143,98.0,66.0,935.1428571428572,1748.0,501.0,0.7777777777777778,0.3298192771084337
2023-01-11,eastus,VM,97,1562,369,114.66,0.98,False,2,1,1,0,77.0,657.0,98.0,501.0,91.0,730.0,86.33333333333333,97.0,77.0,959.6666666666666,1562.0,657.0,84.28571428571429,98.0,66.0,1054.0,1748.0,501.0,0.9797979797979798,0.7841365461847389
2023-01-11,northeurope,Container,74,1074,389,114.66,0.98,False,2,1,1,0,52.0,1185.0,69.0,753.0,63.0,1370.0,65.33333333333333,74.0,52.0,1185.3333333333333,1297.0,1074.0,70.71428571428571,88.0,52.0,1128.7142857142858,1871.0,753.0,0.7474747474747475,0.5435222672064778
2023-01-11,westus,Container,61,970,342,114.66,0.98,False,2,1,1,0,70.0,1427.0,69.0,651.0,93.0,1225.0,75.33333333333333,95.0,61.0,978.0,1427.0,537.0,77.71428571428571,95.0,61.0,1115.857142857143,1512.0,537.0,0.6161616161616161,0.4884189325276938
2023-01-11,southeastasia,Storage,71,804,379,114.66,0.98,False,2,1,1,0,51.0,654.0,74.0,1413.0,75.0,1391.0,58.333333333333336,71.0,51.0,834.6666666666666,1046.0,654.0,66.57142857142857,80.0,51.0,1351.2857142857142,1939.0,654.0,0.7171717171717171,0.4125192406362237
2023-01-11,eastus,Container,56,535,372,114.66,0.98,False,2,1,1,0,86.0,779.0,81.0,1514.0,57.0,1279.0,79.66666666666667,97.0,56.0,1076.3333333333333,1915.0,535.0,77.28571428571429,97.0,55.0,1320.428571428571,1995.0,535.0,0.5656565656565656,0.2681704260651629
2023-01-11,westus,Storage,95,899,341,114.66,0.98,False,2,1,1,0,82.0,1639.0,97.0,707.0,73.0,1304.0,86.33333333333333,95.0,82.0,1241.6666666666667,1639.0,899.0,78.42857142857143,97.0,55.0,1197.2857142857142,1909.0,707.0,0.9595959595959596,0.4572736520854527
2023-01-11,eastus,Storage,75,1420,212,114.66,0.98,False,2,1,1,0,55.0,598.0,61.0,952.0,77.0,634.0,70.66666666666667,82.0,55.0,971.6666666666666,1420.0,598.0,76.14285714285714,94.0,55.0,1158.142857142857,1694.0,598.0,0.7575757575757576,0.7128514056224899
2023-01-11,westus,VM,69,820,463,114.66,0.98,False,2,1,1,0,80.0,1622.0,90.0,1622.0,97.0,1002.0,67.0,80.0,52.0,1114.0,1622.0,820.0,72.85714285714286,98.0,52.0,1254.142857142857,1766.0,820.0,0.696969696969697,0.4128902316213494
2023-01-11,northeurope,VM,77,1877,487,114.66,0.98,False,2,1,1,0,52.0,627.0,82.0,1127.0,50.0,1112.0,74.33333333333333,94.0,52.0,1188.6666666666667,1877.0,627.0,78.42857142857143,98.0,52.0,1158.2857142857142,1877.0,501.0,0.7777777777777778,0.9413239719157472
2023-01-11,southeastasia,VM,71,813,257,114.66,0.98,False,2,1,1,0,99.0,1811.0,97.0,1009.0,58.0,706.0,82.33333333333333,99.0,71.0,1334.0,1811.0,813.0,76.71428571428571,99.0,51.0,1352.428571428571,1908.0,813.0,0.7171717171717171,0.4097782258064516
2023-01-11,northeurope,Storage,72,1353,250,114.66,0.98,False,2,1,1,0,74.0,1065.0,98.0,1943.0,50.0,1528.0,74.0,76.0,72.0,981.3333333333334,1353.0,526.0,82.85714285714286,98.0,72.0,1361.7142857142858,1943.0,526.0,0.7346938775510204,0.6889002036659878
2023-01-11,southeastasia,Container,91,1337,470,114.66,0.98,False,2,1,1,0,89.0,1916.0,84.0,1456.0,81.0,1242.0,92.66666666666669,98.0,89.0,1256.3333333333333,1916.0,516.0,75.42857142857143,98.0,53.0,1394.857142857143,1962.0,516.0,0.9191919191919192,0.6721970839617899
2023-01-12,eastus,VM,92,943,300,100.68,0.86,False,3,1,1,0,97.0,1562.0,85.0,660.0,81.0,984.0,88.66666666666667,97.0,77.0,1054.0,1562.0,657.0,85.85714285714286,98.0,66.0,1048.142857142857,1748.0,501.0,0.9292929292929292,0.4733935742971887
2023-01-12,southeastasia,Storage,50,1301,295,100.68,0.86,False,3,1,1,0,71.0,804.0,53.0,1046.0,62.0,1782.0,57.333333333333336,71.0,50.0,919.6666666666666,1301.0,654.0,64.85714285714286,80.0,50.0,1282.571428571429,1939.0,654.0,0.5050505050505051,0.6675218060543868
2023-01-12,westus,Storage,84,1322,343,100.68,0.86,False,3,1,1,0,95.0,899.0,82.0,1187.0,77.0,1077.0,87.0,95.0,82.0,1286.6666666666667,1639.0,899.0,79.42857142857143,97.0,55.0,1232.2857142857142,1909.0,707.0,0.8484848484848485,0.6724313326551373
2023-01-12,eastus,Container,93,504,302,100.68,0.86,False,3,1,1,0,56.0,535.0,97.0,1915.0,85.0,1024.0,78.33333333333333,93.0,56.0,606.0,779.0,504.0,78.42857142857143,97.0,55.0,1246.142857142857,1995.0,504.0,0.9393939393939394,0.2526315789473684
2023-01-12,northeurope,Storage,68,1581,428,100.68,0.86,False,3,1,1,0,72.0,1353.0,76.0,526.0,93.0,1863.0,71.33333333333333,74.0,68.0,1333.0,1581.0,1065.0,79.28571428571429,98.0,68.0,1321.428571428571,1943.0,526.0,0.6938775510204082,0.804989816700611
2023-01-12,northeurope,Container,75,616,478,100.68,0.86,False,3,1,1,0,74.0,1074.0,70.0,1297.0,60.0,1871.0,67.0,75.0,52.0,958.3333333333334,1185.0,616.0,72.85714285714286,88.0,52.0,949.4285714285714,1297.0,616.0,0.7575757575757576,0.3117408906882591
2023-01-12,northeurope,VM,91,1156,319,100.68,0.86,False,3,1,1,0,77.0,1877.0,94.0,1062.0,77.0,1551.0,73.33333333333333,91.0,52.0,1220.0,1877.0,627.0,80.42857142857143,98.0,52.0,1101.857142857143,1877.0,501.0,0.9191919191919192,0.5797392176529589
2023-01-12,eastus,Storage,82,763,252,100.68,0.86,False,3,1,1,0,75.0,1420.0,82.0,897.0,94.0,1694.0,70.66666666666667,82.0,55.0,927.0,1420.0,598.0,74.42857142857143,93.0,55.0,1025.142857142857,1420.0,598.0,0.8282828282828283,0.3830321285140562
2023-01-12,westus,Container,62,869,323,100.68,0.86,False,3,1,1,0,61.0,970.0,95.0,537.0,94.0,1512.0,64.33333333333333,70.0,61.0,1088.6666666666667,1427.0,869.0,73.14285714285714,95.0,61.0,1024.0,1451.0,537.0,0.6262626262626263,0.4375629405840886
2023-01-12,southeastasia,VM,58,1512,328,100.68,0.86,False,3,1,1,0,71.0,813.0,77.0,1378.0,82.0,1908.0,76.0,99.0,58.0,1378.6666666666667,1811.0,813.0,73.28571428571429,99.0,51.0,1295.857142857143,1811.0,813.0,0.5858585858585859,0.7620967741935484
2023-01-12,westus,VM,53,1273,246,100.68,0.86,False,3,1,1,0,69.0,820.0,52.0,900.0,56.0,1766.0,67.33333333333333,80.0,53.0,1238.3333333333333,1622.0,820.0,72.42857142857143,98.0,52.0,1183.7142857142858,1622.0,820.0,0.5353535353535354,0.6409869083585096
2023-01-12,southeastasia,Container,97,987,436,100.68,0.86,False,3,1,1,0,91.0,1337.0,98.0,516.0,57.0,1934.0,92.33333333333331,97.0,89.0,1413.3333333333333,1916.0,987.0,81.14285714285714,98.0,53.0,1259.571428571429,1962.0,516.0,0.9797979797979798,0.4962292609351433
2023-01-13,westus,Storage,65,1958,285,94.56,1.01,False,4,1,1,0,84.0,1322.0,82.0,1639.0,61.0,1909.0,81.33333333333333,95.0,65.0,1393.0,1958.0,899.0,80.0,97.0,55.0,1239.2857142857142,1958.0,707.0,0.6565656565656566,0.9959308240081384
2023-01-13,westus,VM,52,1599,353,94.56,1.01,False,4,1,1,0,53.0,1273.0,80.0,1622.0,98.0,941.0,58.0,69.0,52.0,1230.6666666666667,1599.0,820.0,65.85714285714286,90.0,52.0,1277.7142857142858,1622.0,820.0,0.5252525252525253,0.8051359516616314
2023-01-13,southeastasia,Container,59,1623,489,94.56,1.01,False,4,1,1,0,97.0,987.0,89.0,1916.0,53.0,1962.0,82.33333333333333,97.0,59.0,1315.6666666666667,1623.0,987.0,82.0,98.0,56.0,1211.142857142857,1916.0,516.0,0.5959595959595959,0.8159879336349924
2023-01-13,southeastasia,Storage,79,856,222,94.56,1.01,False,4,1,1,0,50.0,1301.0,51.0,654.0,75.0,1939.0,66.66666666666667,79.0,50.0,987.0,1301.0,804.0,65.42857142857143,80.0,50.0,1127.857142857143,1821.0,654.0,0.797979797979798,0.4391995895330939
2023-01-13,eastus,VM,50,1795,388,94.56,1.01,False,4,1,1,0,92.0,943.0,77.0,657.0,86.0,1748.0,79.66666666666667,97.0,50.0,1433.3333333333333,1795.0,943.0,80.71428571428571,98.0,50.0,1054.857142857143,1795.0,501.0,0.5050505050505051,0.9011044176706828
2023-01-13,westus,Container,78,1743,268,94.56,1.01,False,4,1,1,0,62.0,869.0,70.0,1427.0,86.0,1451.0,67.0,78.0,61.0,1194.0,1743.0,869.0,72.0,95.0,61.0,1065.7142857142858,1743.0,537.0,0.7878787878787878,0.877643504531722
2023-01-13,northeurope,Container,65,717,238,94.56,1.01,False,4,1,1,0,75.0,616.0,52.0,1185.0,82.0,884.0,71.33333333333333,75.0,65.0,802.3333333333334,1074.0,616.0,70.42857142857143,88.0,52.0,925.5714285714286,1297.0,616.0,0.6565656565656566,0.3628542510121457
2023-01-13,northeurope,Storage,95,1457,403,94.56,1.01,False,4,1,1,0,68.0,1581.0,74.0,1065.0,77.0,1354.0,78.33333333333333,95.0,68.0,1463.6666666666667,1581.0,1353.0,81.85714285714286,98.0,68.0,1336.142857142857,1943.0,526.0,0.9693877551020408,0.7418533604887984
2023-01-13,southeastasia,VM,85,1812,453,94.56,1.01,False,4,1,1,0,58.0,1512.0,99.0,1811.0,51.0,1576.0,71.33333333333333,85.0,58.0,1379.0,1812.0,813.0,78.14285714285714,99.0,58.0,1329.571428571429,1812.0,813.0,0.8585858585858586,0.9133064516129032
2023-01-13,northeurope,VM,96,1508,293,94.56,1.01,False,4,1,1,0,91.0,1156.0,52.0,627.0,98.0,501.0,88.0,96.0,77.0,1513.6666666666667,1877.0,1156.0,80.14285714285714,96.0,52.0,1245.7142857142858,1877.0,627.0,0.9696969696969696,0.7562688064192578
2023-01-13,eastus,Storage,88,1203,268,94.56,1.01,False,4,1,1,0,82.0,763.0,55.0,598.0,93.0,1163.0,81.66666666666667,88.0,75.0,1128.6666666666667,1420.0,763.0,73.71428571428571,88.0,55.0,1030.857142857143,1420.0,598.0,0.8888888888888888,0.6039156626506024
2023-01-13,eastus,Container,71,1360,446,94.56,1.01,False,4,1,1,0,93.0,504.0,86.0,779.0,81.0,1995.0,73.33333333333333,93.0,56.0,799.6666666666666,1360.0,504.0,77.0,97.0,55.0,1155.428571428571,1915.0,504.0,0.7171717171717171,0.681704260651629
2023-01-14,northeurope,VM,82,1456,378,88.49,1.04,True,5,1,1,1,96.0,1508.0,77.0,1877.0,69.0,1363.0,89.66666666666667,96.0,82.0,1373.3333333333333,1508.0,1156.0,82.0,96.0,52.0,1259.0,1877.0,627.0,0.8282828282828283,0.7301905717151455
2023-01-14,southeastasia,Storage,80,1825,452,88.49,1.04,True,5,1,1,1,79.0,856.0,71.0,804.0,80.0,1821.0,69.66666666666667,80.0,50.0,1327.3333333333333,1825.0,856.0,65.42857142857143,80.0,50.0,1128.428571428571,1825.0,654.0,0.8080808080808081,0.9363776295536173
2023-01-14,eastus,Container,65,1291,446,88.49,1.04,True,5,1,1,1,71.0,1360.0,56.0,535.0,55.0,1481.0,76.33333333333333,93.0,65.0,1051.6666666666667,1360.0,504.0,78.42857142857143,97.0,56.0,1128.2857142857142,1915.0,504.0,0.6565656565656566,0.6471177944862155
2023-01-14,westus,Storage,76,1351,351,88.49,1.04,True,5,1,1,1,65.0,1958.0,95.0,899.0,55.0,963.0,75.0,84.0,65.0,1543.6666666666667,1958.0,1322.0,83.0,97.0,65.0,1294.7142857142858,1958.0,707.0,0.7676767676767676,0.6871820956256358
2023-01-14,eastus,Storage,81,1268,203,88.49,1.04,True,5,1,1,1,88.0,1203.0,75.0,1420.0,73.0,1383.0,83.66666666666667,88.0,81.0,1078.0,1268.0,763.0,74.85714285714286,88.0,55.0,1014.4285714285714,1420.0,598.0,0.8181818181818182,0.6365461847389559
2023-01-14,westus,VM,51,996,359,88.49,1.04,True,5,1,1,1,52.0,1599.0,69.0,820.0,65.0,1108.0,52.0,53.0,51.0,1289.3333333333333,1599.0,996.0,63.85714285714285,90.0,51.0,1261.7142857142858,1622.0,820.0,0.5151515151515151,0.5015105740181269
2023-01-14,southeastasia,Container,99,534,414,88.49,1.04,True,5,1,1,1,59.0,1623.0,91.0,1337.0,56.0,643.0,85.0,99.0,59.0,1048.0,1623.0,534.0,88.14285714285714,99.0,59.0,1195.571428571429,1916.0,516.0,1.0,0.2684766214177979
2023-01-14,westus,Container,61,1189,362,88.49,1.04,True,5,1,1,1,78.0,1743.0,61.0,970.0,69.0,1263.0,67.0,78.0,61.0,1267.0,1743.0,869.0,70.85714285714286,95.0,61.0,1055.142857142857,1743.0,537.0,0.6161616161616161,0.5986908358509567
2023-01-14,northeurope,Storage,92,1791,264,88.49,1.04,True,5,1,1,1,95.0,1457.0,72.0,1353.0,90.0,1428.0,85.0,95.0,68.0,1609.6666666666667,1791.0,1457.0,82.14285714285714,98.0,68.0,1388.0,1943.0,526.0,0.9387755102040816,0.9119144602851325
2023-01-14,northeurope,Container,82,1691,242,88.49,1.04,True,5,1,1,1,65.0,717.0,74.0,1074.0,88.0,837.0,74.0,82.0,65.0,1008.0,1691.0,616.0,69.57142857142857,82.0,52.0,1047.571428571429,1691.0,616.0,0.8282828282828283,0.8557692307692307
2023-01-14,eastus,VM,80,1261,346,88.49,1.04,True,5,1,1,1,50.0,1795.0,97.0,1562.0,66.0,1266.0,74.0,92.0,50.0,1333.0,1795.0,943.0,82.71428571428571,98.0,50.0,1054.142857142857,1795.0,501.0,0.8080808080808081,0.6330321285140562
2023-01-14,southeastasia,VM,93,784,211,88.49,1.04,True,5,1,1,1,85.0,1812.0,71.0,813.0,60.0,972.0,78.66666666666667,93.0,58.0,1369.3333333333333,1812.0,784.0,82.85714285714286,99.0,58.0,1302.7142857142858,1812.0,784.0,0.9393939393939394,0.3951612903225806
2023-01-15,southeastasia,Container,98,778,416,93.99,0.97,True,6,1,1,1,99.0,534.0,97.0,987.0,84.0,1456.0,85.33333333333333,99.0,59.0,978.3333333333334,1623.0,534.0,90.14285714285714,99.0,59.0,1098.7142857142858,1916.0,516.0,0.98989898989899,0.3911513323278029
2023-01-15,eastus,VM,66,589,463,93.99,0.97,True,6,1,1,1,80.0,1261.0,92.0,943.0,98.0,501.0,65.33333333333333,80.0,50.0,1215.0,1795.0,589.0,78.14285714285714,97.0,50.0,1066.7142857142858,1795.0,589.0,0.6666666666666666,0.2956827309236948
2023-01-15,westus,Container,70,1520,448,93.99,0.97,True,6,1,1,1,61.0,1189.0,62.0,869.0,69.0,651.0,69.66666666666667,78.0,61.0,1484.0,1743.0,1189.0,71.0,95.0,61.0,1179.2857142857142,1743.0,537.0,0.7070707070707071,0.7653575025176234
2023-01-15,southeastasia,Storage,81,536,467,93.99,0.97,True,6,1,1,1,80.0,1825.0,50.0,1301.0,74.0,1413.0,80.0,81.0,79.0,1072.3333333333333,1825.0,536.0,66.42857142857143,81.0,50.0,1003.1428571428572,1825.0,536.0,0.8181818181818182,0.2750128270908158
2023-01-15,eastus,Storage,78,1469,289,93.99,0.97,True,6,1,1,1,81.0,1268.0,82.0,763.0,61.0,952.0,82.33333333333333,88.0,78.0,1313.3333333333333,1469.0,1203.0,77.28571428571429,88.0,55.0,1088.2857142857142,1469.0,598.0,0.7878787878787878,0.7374497991967871
2023-01-15,eastus,Container,83,614,304,93.99,0.97,True,6,1,1,1,65.0,1291.0,93.0,504.0,81.0,1514.0,73.0,83.0,65.0,1088.3333333333333,1360.0,614.0,78.71428571428571,97.0,56.0,999.7142857142856,1915.0,504.0,0.8383838383838383,0.3077694235588972
2023-01-15,northeurope,VM,85,1917,391,93.99,0.97,True,6,1,1,1,82.0,1456.0,91.0,1156.0,82.0,1127.0,87.66666666666667,96.0,82.0,1627.0,1917.0,1456.0,82.42857142857143,96.0,52.0,1371.857142857143,1917.0,627.0,0.8585858585858586,0.961384152457372
2023-01-15,westus,Storage,94,1598,416,93.99,0.97,True,6,1,1,1,76.0,1351.0,84.0,1322.0,97.0,707.0,78.33333333333333,94.0,65.0,1635.6666666666667,1958.0,1351.0,82.57142857142857,95.0,65.0,1422.0,1958.0,899.0,0.9494949494949496,0.8128179043743642
2023-01-15,southeastasia,VM,73,1162,389,93.99,0.97,True,6,1,1,1,93.0,784.0,58.0,1512.0,97.0,1009.0,83.66666666666667,93.0,73.0,1252.6666666666667,1812.0,784.0,79.42857142857143,99.0,58.0,1324.571428571429,1812.0,784.0,0.7373737373737373,0.5856854838709677
2023-01-15,northeurope,Storage,84,1622,235,93.99,0.97,True,6,1,1,1,92.0,1791.0,68.0,1581.0,98.0,1943.0,90.33333333333331,95.0,84.0,1623.3333333333333,1791.0,1457.0,80.14285714285714,95.0,68.0,1342.142857142857,1791.0,526.0,0.8571428571428571,0.8258655804480651
2023-01-15,northeurope,Container,67,1508,295,93.99,0.97,True,6,1,1,1,82.0,1691.0,75.0,616.0,69.0,753.0,71.33333333333333,82.0,65.0,1305.3333333333333,1691.0,717.0,69.28571428571429,82.0,52.0,1155.428571428571,1691.0,616.0,0.6767676767676768,0.7631578947368421
2023-01-15,westus,VM,56,1719,313,93.99,0.97,True,6,1,1,1,51.0,996.0,53.0,1273.0,90.0,1622.0,53.0,56.0,51.0,1438.0,1719.0,996.0,59.0,80.0,51.0,1275.571428571429,1719.0,820.0,0.5656565656565656,0.8655589123867069
2023-01-16,westus,VM,68,676,299,93.98,1.19,False,0,1,1,0,56.0,1719.0,52.0,1599.0,52.0,900.0,58.333333333333336,68.0,51.0,1130.3333333333333,1719.0,676.0,61.285714285714285,80.0,51.0,1243.571428571429,1719.0,676.0,0.6868686868686869,0.3403826787512588
2023-01-16,southeastasia,VM,70,1674,343,93.98,1.19,False,0,1,1,0,73.0,1162.0,85.0,1812.0,77.0,1378.0,78.66666666666667,93.0,70.0,1206.6666666666667,1674.0,784.0,78.42857142857143,99.0,58.0,1366.857142857143,1812.0,784.0,0.7070707070707071,0.84375
2023-01-16,eastus,Container,97,1228,386,93.98,1.19,False,0,1,1,0,83.0,614.0,71.0,1360.0,97.0,1915.0,81.66666666666667,97.0,65.0,1044.3333333333333,1291.0,614.0,78.71428571428571,97.0,56.0,901.5714285714286,1360.0,504.0,0.9797979797979798,0.6155388471177945
2023-01-16,eastus,Storage,66,561,283,93.98,1.19,False,0,1,1,0,78.0,1469.0,88.0,1203.0,82.0,897.0,75.0,81.0,66.0,1099.3333333333333,1469.0,561.0,75.0,88.0,55.0,1040.2857142857142,1469.0,561.0,0.6666666666666666,0.2816265060240964
2023-01-16,westus,Container,68,575,464,93.98,1.19,False,0,1,1,0,70.0,1520.0,78.0,1743.0,95.0,537.0,66.33333333333333,70.0,61.0,1094.6666666666667,1520.0,575.0,67.14285714285714,78.0,61.0,1184.7142857142858,1743.0,575.0,0.6868686868686869,0.2895266868076536
2023-01-16,southeastasia,Container,91,1709,422,93.98,1.19,False,0,1,1,0,98.0,778.0,59.0,1623.0,98.0,516.0,96.0,99.0,91.0,1007.0,1709.0,534.0,89.14285714285714,99.0,59.0,1269.142857142857,1916.0,534.0,0.9191919191919192,0.8592257415786827
2023-01-16,southeastasia,Storage,88,608,380,93.98,1.19,False,0,1,1,0,81.0,536.0,79.0,856.0,53.0,1046.0,83.0,88.0,80.0,989.6666666666666,1825.0,536.0,71.42857142857143,88.0,50.0,940.5714285714286,1825.0,536.0,0.8888888888888888,0.3119548486403283
2023-01-16,westus,Storage,61,944,432,93.98,1.19,False,0,1,1,0,94.0,1598.0,65.0,1958.0,82.0,1187.0,77.0,94.0,61.0,1297.6666666666667,1598.0,944.0,79.57142857142857,95.0,61.0,1387.2857142857142,1958.0,899.0,0.6161616161616161,0.4801627670396745
2023-01-16,northeurope,VM,56,1217,422,93.98,1.19,False,0,1,1,0,85.0,1917.0,96.0,1508.0,94.0,1062.0,74.33333333333333,85.0,56.0,1530.0,1917.0,1217.0,77.0,96.0,52.0,1394.0,1917.0,627.0,0.5656565656565656,0.6103309929789368
2023-01-16,northeurope,Storage,68,1890,343,93.98,1.19,False,0,1,1,0,84.0,1622.0,95.0,1457.0,76.0,526.0,81.33333333333333,92.0,68.0,1767.6666666666667,1890.0,1622.0,79.0,95.0,68.0,1537.0,1890.0,1065.0,0.6938775510204082,0.9623217922606924
2023-01-16,northeurope,Container,54,1622,224,93.98,1.19,False,0,1,1,0,67.0,1508.0,65.0,717.0,70.0,1297.0,67.66666666666667,82.0,54.0,1607.0,1691.0,1508.0,67.0,82.0,52.0,1201.857142857143,1691.0,616.0,0.5454545454545454,0.8208502024291497
2023-01-16,eastus,VM,84,1372,485,93.98,1.19,False,0,1,1,0,66.0,589.0,50.0,1795.0,85.0,660.0,76.66666666666667,84.0,66.0,1074.0,1372.0,589.0,78.0,97.0,50.0,1168.428571428571,1795.0,589.0,0.8484848484848485,0.6887550200803213
2023-01-17,eastus,Storage,78,734,345,99.87,0.89,False,1,1,1,0,66.0,561.0,81.0,1268.0,55.0,598.0,74.0,78.0,66.0,921.3333333333334,1469.0,561.0,78.28571428571429,88.0,66.0,1059.7142857142858,1469.0,561.0,0.7878787878787878,0.3684738955823293
2023-01-17,eastus,VM,54,1686,414,99.87,0.89,False,1,1,1,0,84.0,1372.0,80.0,1261.0,77.0,657.0,68.0,84.0,54.0,1215.6666666666667,1686.0,589.0,74.71428571428571,97.0,50.0,1315.428571428571,1795.0,589.0,0.5454545454545454,0.8463855421686747
2023-01-17,northeurope,Container,97,1888,344,99.87,0.89,False,1,1,1,0,54.0,1622.0,82.0,1691.0,52.0,1185.0,72.66666666666667,97.0,54.0,1672.6666666666667,1888.0,1508.0,73.42857142857143,97.0,54.0,1302.2857142857142,1888.0,616.0,0.9797979797979798,0.9554655870445344
2023-01-17,southeastasia,VM,56,716,331,99.87,0.89,False,1,1,1,0,70.0,1674.0,93.0,784.0,99.0,1811.0,66.33333333333333,73.0,56.0,1184.0,1674.0,716.0,72.28571428571429,93.0,56.0,1210.428571428571,1812.0,716.0,0.5656565656565656,0.3608870967741935
2023-01-17,westus,Container,89,669,482,99.87,0.89,False,1,1,1,0,68.0,575.0,61.0,1189.0,70.0,1427.0,75.66666666666667,89.0,68.0,921.3333333333334,1520.0,575.0,69.85714285714286,89.0,61.0,1076.428571428571,1743.0,575.0,0.898989898989899,0.3368580060422961
2023-01-17,eastus,Container,96,1087,208,99.87,0.89,False,1,1,1,0,97.0,1228.0,65.0,1291.0,86.0,779.0,92.0,97.0,83.0,976.3333333333334,1228.0,614.0,80.14285714285714,97.0,56.0,945.5714285714286,1360.0,504.0,0.9696969696969696,0.5448621553884712
2023-01-17,northeurope,VM,51,528,364,99.87,0.89,False,1,1,1,0,56.0,1217.0,82.0,1456.0,52.0,627.0,64.0,85.0,51.0,1220.6666666666667,1917.0,528.0,76.85714285714286,96.0,51.0,1379.857142857143,1917.0,528.0,0.5151515151515151,0.2647943831494483
2023-01-17,southeastasia,Container,80,944,381,99.87,0.89,False,1,1,1,0,91.0,1709.0,99.0,534.0,89.0,1916.0,89.66666666666667,98.0,80.0,1143.6666666666667,1709.0,778.0,87.85714285714286,99.0,59.0,1130.2857142857142,1709.0,534.0,0.8080808080808081,0.4746103569632981
2023-01-17,southeastasia,Storage,85,1593,451,99.87,0.89,False,1,1,1,0,88.0,608.0,80.0,1825.0,51.0,654.0,84.66666666666667,88.0,81.0,912.3333333333334,1593.0,536.0,76.28571428571429,88.0,50.0,1074.7142857142858,1825.0,536.0,0.8585858585858586,0.8173422267829656
2023-01-17,northeurope,Storage,87,838,335,99.87,0.89,False,1,1,1,0,68.0,1890.0,92.0,1791.0,74.0,1065.0,79.66666666666667,87.0,68.0,1450.0,1890.0,838.0,80.85714285714286,95.0,68.0,1504.571428571429,1890.0,838.0,0.8877551020408163,0.4266802443991853
2023-01-17,westus,Storage,87,1697,340,99.87,0.89,False,1,1,1,0,61.0,944.0,76.0,1351.0,82.0,1639.0,80.66666666666667,94.0,61.0,1413.0,1697.0,944.0,80.28571428571429,95.0,61.0,1395.571428571429,1958.0,899.0,0.8787878787878788,0.8631739572736521
2023-01-17,westus,VM,59,1453,452,99.87,0.89,False,1,1,1,0,68.0,676.0,51.0,996.0,80.0,1622.0,61.0,68.0,56.0,1282.6666666666667,1719.0,676.0,58.285714285714285,69.0,51.0,1219.428571428571,1719.0,676.0,0.5959595959595959,0.7316213494461229
2023-01-18,westus,VM,99,1743,325,108.23,0.88,False,2,1,1,0,59.0,1453.0,56.0,1719.0,69.0,820.0,75.33333333333333,99.0,59.0,1290.6666666666667,1743.0,676.0,62.57142857142857,99.0,51.0,1351.2857142857142,1743.0,676.0,1.0,0.877643504531722
2023-01-18,southeastasia,VM,96,1672,279,108.23,0.88,False,2,1,1,0,56.0,716.0,73.0,1162.0,71.0,813.0,74.0,96.0,56.0,1354.0,1674.0,716.0,75.85714285714286,96.0,56.0,1333.142857142857,1812.0,716.0,0.9696969696969696,0.842741935483871
